Frequency,Channel A
(Hz),(dBu)

299.60647225,-117.19630000
299.69960451,-111.26910000
299.79273677,-109.81020000
299.88586903,-106.56520000
299.97900128,-107.81790000
300.07213354,-127.48940000
300.16526580,-106.47290000
300.25839806,-106.07180000
300.35153031,-112.87520000
300.44466257,-104.70940000
300.53779483,-105.35030000
300.63092709,-117.88610000
300.72405934,-104.68190000
300.81719160,-101.51480000
300.91032386,-104.06180000
301.00345612,-113.48590000
301.09658837,-118.96740000
301.18972063,-119.74170000
301.28285289,-117.17800000
301.37598515,-113.63610000
301.46911740,-114.24310000
301.56224966,-106.94950000
301.65538192,-104.17800000
301.74851418,-105.47840000
301.84164643,-107.18050000
301.93477869,-108.64280000
302.02791095,-105.46660000
302.12104321,-101.28910000
302.21417546,-101.40140000
302.30730772,-105.51740000
302.40043998,-111.17170000
302.49357224,-119.49110000
302.58670449,-112.50200000
302.67983675,-115.43040000
302.77296901,-125.41230000
302.86610126,-115.78580000
302.95923352,-109.05430000
303.05236578,-105.07320000
303.14549804,-105.04990000
303.23863029,-105.90260000
303.33176255,-106.25590000
303.42489481,-102.35780000
303.51802707,-105.42590000
303.61115932,-113.89760000
303.70429158,-113.07700000
303.79742384,-113.20640000
303.89055610,-110.19490000
303.98368835,-109.02120000
304.07682061,-114.59900000
304.16995287,-113.63820000
304.26308513,-110.97690000
304.35621738,-114.75090000
304.44934964,-125.02680000
304.54248190,-110.00340000
304.63561416,-109.01390000
304.72874641,-110.86430000
304.82187867,-110.02570000
304.91501093,-112.09710000
305.00814319,-105.68980000
305.10127544,-104.70700000
305.19440770,-116.37600000
305.28753996,-117.11090000
305.38067222,-105.48080000
305.47380447,-106.13760000
305.56693673,-108.69680000
305.66006899,-109.81330000
305.75320125,-115.96840000
305.84633350,-108.32130000
305.93946576,-104.10190000
306.03259802,-110.36030000
306.12573028,-111.72340000
306.21886253,-111.57180000
306.31199479,-112.51590000
306.40512705,-109.58430000
306.49825931,-101.43540000
306.59139156,-104.21780000
306.68452382,-122.91720000
306.77765608,-117.15350000
306.87078834,-113.32820000
306.96392059,-111.75050000
307.05705285,-130.27080000
307.15018511,-113.03630000
307.24331737,-108.26210000
307.33644962,-109.59020000
307.42958188,-108.96930000
307.52271414,-103.94960000
307.61584640,-101.55840000
307.70897865,-103.40200000
307.80211091,-108.87990000
307.89524317,-106.67270000
307.98837543,-108.12700000
308.08150768,-108.12680000
308.17463994,-107.20850000
308.26777220,-114.02730000
308.36090446,-112.97580000
308.45403671,-106.74220000
308.54716897,-112.61620000
308.64030123,-114.33770000
308.73343349,-108.02070000
308.82656574,-105.94370000
308.91969800,-105.02870000
309.01283026,-109.43830000
309.10596251,-115.33810000
309.19909477,-115.66900000
309.29222703,-113.77910000
309.38535929,-111.87940000
309.47849154,-104.51190000
309.57162380,-102.88200000
309.66475606,-105.68880000
309.75788832,-114.44450000
309.85102057,-110.50580000
309.94415283,-106.58800000
310.03728509,-108.61890000
310.13041735,-110.36930000
310.22354960,-110.29600000
310.31668186,-105.19310000
310.40981412,-104.71340000
310.50294638,-108.20370000
310.59607863,-108.42260000
310.68921089,-114.43460000
310.78234315,-113.42040000
310.87547541,-105.81390000
310.96860766,-106.79780000
311.06173992,-119.46380000
311.15487218,-109.04890000
311.24800444,-104.94880000
311.34113669,-105.36750000
311.43426895,-105.72840000
311.52740121,-108.24900000
311.62053347,-118.23180000
311.71366572,-115.39970000
311.80679798,-111.24990000
311.89993024,-113.80160000
311.99306250,-110.39840000
312.08619475,-104.73390000
312.17932701,-109.25020000
312.27245927,-107.30480000
312.36559153,-106.05790000
312.45872378,-108.42070000
312.55185604,-107.70870000
312.64498830,-103.22380000
312.73812056,-101.11030000
312.83125281,-102.63790000
312.92438507,-107.63060000
313.01751733,-112.74010000
313.11064959,-112.97960000
313.20378184,-119.64560000
313.29691410,-111.39480000
313.39004636,-107.28610000
313.48317862,-107.38300000
313.57631087,-103.85150000
313.66944313,-104.67920000
313.76257539,-101.87030000
313.85570765,-102.07520000
313.94883990,-106.42510000
314.04197216,-110.54930000
314.13510442,-104.49740000
314.22823668,-111.75890000
314.32136893,-108.26540000
314.41450119,-106.22310000
314.50763345,-106.69690000
314.60076571,-107.08850000
314.69389796,-103.98690000
314.78703022,-102.65360000
314.88016248,-106.94400000
314.97329473,-106.88710000
315.06642699,-106.68330000
315.15955925,-106.00800000
315.25269151,-106.63210000
315.34582376,-108.43620000
315.43895602,-108.10840000
315.53208828,-105.77620000
315.62522054,-109.64540000
315.71835279,-105.34150000
315.81148505,-103.61870000
315.90461731,-106.17980000
315.99774957,-114.00290000
316.09088182,-116.28820000
316.18401408,-103.77590000
316.27714634,-103.55350000
316.37027860,-103.39460000
316.46341085,-104.53960000
316.55654311,-105.60780000
316.64967537,-103.87390000
316.74280763,-104.80200000
316.83593988,-107.07280000
316.92907214,-120.17710000
317.02220440,-116.69280000
317.11533666,-113.53310000
317.20846891,-108.91200000
317.30160117,-112.89170000
317.39473343,-120.30790000
317.48786569,-116.85660000
317.58099794,-109.50130000
317.67413020,-106.39060000
317.76726246,-105.64820000
317.86039472,-110.74170000
317.95352697,-104.67380000
318.04665923,-105.58800000
318.13979149,-112.84360000
318.23292375,-104.17400000
318.32605600,-99.36205000
318.41918826,-102.85560000
318.51232052,-120.20970000
318.60545278,-118.39180000
318.69858503,-118.35810000
318.79171729,-112.06450000
318.88484955,-107.03590000
318.97798181,-102.54000000
319.07111406,-105.90330000
319.16424632,-121.15540000
319.25737858,-113.13930000
319.35051084,-116.22170000
319.44364309,-104.32640000
319.53677535,-102.41010000
319.62990761,-103.92480000
319.72303987,-104.61440000
319.81617212,-102.81740000
319.90930438,-102.59170000
320.00243664,-106.67810000
320.09556890,-112.16860000
320.18870115,-125.25410000
320.28183341,-110.64520000
320.37496567,-112.51130000
320.46809793,-118.59710000
320.56123018,-118.36690000
320.65436244,-119.81790000
320.74749470,-111.18070000
320.84062696,-107.97150000
320.93375921,-107.64760000
321.02689147,-106.88360000
321.12002373,-114.42500000
321.21315598,-112.96770000
321.30628824,-105.22870000
321.39942050,-108.63080000
321.49255276,-129.83350000
321.58568501,-111.84390000
321.67881727,-108.65050000
321.77194953,-109.99580000
321.86508179,-110.97120000
321.95821404,-110.07080000
322.05134630,-102.10050000
322.14447856,-100.89040000
322.23761082,-103.90640000
322.33074307,-109.20520000
322.42387533,-112.75090000
322.51700759,-109.74360000
322.61013985,-108.29980000
322.70327210,-106.92790000
322.79640436,-110.84050000
322.88953662,-117.07230000
322.98266888,-113.52950000
323.07580113,-107.30840000
323.16893339,-101.47160000
323.26206565,-101.01940000
323.35519791,-100.55740000
323.44833016,-100.37670000
323.54146242,-101.17790000
323.63459468,-101.51160000
323.72772694,-104.84160000
323.82085919,-111.02130000
323.91399145,-108.32490000
324.00712371,-110.03770000
324.10025597,-107.44230000
324.19338822,-103.40660000
324.28652048,-103.53310000
324.37965274,-120.84220000
324.47278500,-105.79270000
324.56591725,-106.55430000
324.65904951,-111.24520000
324.75218177,-109.29050000
324.84531403,-105.10650000
324.93844628,-106.66230000
325.03157854,-106.46100000
325.12471080,-103.23450000
325.21784306,-100.46200000
325.31097531,-100.48880000
325.40410757,-103.99450000
325.49723983,-117.65680000
325.59037209,-112.62520000
325.68350434,-108.40330000
325.77663660,-107.80500000
325.86976886,-118.89230000
325.96290112,-114.49150000
326.05603337,-113.37420000
326.14916563,-127.65490000
326.24229789,-118.67650000
326.33543015,-108.14950000
326.42856240,-118.71960000
326.52169466,-107.52820000
326.61482692,-107.03800000
326.70795918,-118.11780000
326.80109143,-114.52920000
326.89422369,-110.76130000
326.98735595,-117.73720000
327.08048820,-110.81010000
327.17362046,-102.41340000
327.26675272,-100.74980000
327.35988498,-106.88140000
327.45301723,-116.23980000
327.54614949,-103.77800000
327.63928175,-100.75650000
327.73241401,-100.85960000
327.82554626,-104.48710000
327.91867852,-108.55820000
328.01181078,-109.82670000
328.10494304,-105.29570000
328.19807529,-105.89440000
328.29120755,-111.34110000
328.38433981,-109.07110000
328.47747207,-104.95270000
328.57060432,-105.47950000
328.66373658,-118.38300000
328.75686884,-106.97730000
328.85000110,-108.25800000
328.94313335,-107.33150000
329.03626561,-103.91260000
329.12939787,-100.98300000
329.22253013,-104.36110000
329.31566238,-115.38770000
329.40879464,-114.93540000
329.50192690,-112.63880000
329.59505916,-105.85820000
329.68819141,-106.87550000
329.78132367,-112.85680000
329.87445593,-113.50910000
329.96758819,-108.94390000
330.06072044,-117.26440000
330.15385270,-111.96920000
330.24698496,-112.65160000
330.34011722,-121.33770000
330.43324947,-123.08310000
330.52638173,-109.60240000
330.61951399,-102.56550000
330.71264625,-103.90980000
330.80577850,-102.12460000
330.89891076,-103.01020000
330.99204302,-110.51180000
331.08517528,-107.11150000
331.17830753,-108.30310000
331.27143979,-121.21700000
331.36457205,-113.24130000
331.45770431,-112.39870000
331.55083656,-109.04580000
331.64396882,-104.36810000
331.73710108,-101.34840000
331.83023334,-109.05860000
331.92336559,-101.95880000
332.01649785,-100.07980000
332.10963011,-108.13930000
332.20276237,-114.39800000
332.29589462,-102.00920000
332.38902688,-101.79700000
332.48215914,-105.31340000
332.57529140,-107.32880000
332.66842365,-105.50480000
332.76155591,-107.97290000
332.85468817,-112.85850000
332.94782043,-111.37000000
333.04095268,-114.40510000
333.13408494,-107.25430000
333.22721720,-105.62500000
333.32034945,-111.46280000
333.41348171,-108.16900000
333.50661397,-114.88320000
333.59974623,-109.20610000
333.69287848,-113.15930000
333.78601074,-105.82380000
333.87914300,-105.10980000
333.97227526,-106.59540000
334.06540751,-105.21270000
334.15853977,-108.54880000
334.25167203,-107.78790000
334.34480429,-102.59540000
334.43793654,-100.01500000
334.53106880,-104.67460000
334.62420106,-107.83070000
334.71733332,-103.06010000
334.81046557,-104.03650000
334.90359783,-102.83230000
334.99673009,-109.80130000
335.08986235,-106.31300000
335.18299460,-105.36220000
335.27612686,-113.88360000
335.36925912,-118.00820000
335.46239138,-110.49280000
335.55552363,-106.71800000
335.64865589,-108.10240000
335.74178815,-108.60770000
335.83492041,-108.83070000
335.92805266,-107.63280000
336.02118492,-104.38900000
336.11431718,-103.92480000
336.20744944,-114.48140000
336.30058169,-107.90370000
336.39371395,-103.14530000
336.48684621,-104.51490000
336.57997847,-112.75380000
336.67311072,-109.40370000
336.76624298,-105.54490000
336.85937524,-108.39680000
336.95250750,-107.52340000
337.04563975,-102.72290000
337.13877201,-108.24310000
337.23190427,-112.53070000
337.32503653,-110.08330000
337.41816878,-119.82700000
337.51130104,-108.19370000
337.60443330,-110.34380000
337.69756556,-108.65470000
337.79069781,-104.99580000
337.88383007,-103.14770000
337.97696233,-102.25920000
338.07009459,-109.51410000
338.16322684,-115.42590000
338.25635910,-110.97950000
338.34949136,-105.57980000
338.44262362,-107.32360000
338.53575587,-108.87040000
338.62888813,-102.20670000
338.72202039,-102.49730000
338.81515265,-111.50000000
338.90828490,-117.12990000
339.00141716,-110.06500000
339.09454942,-116.15280000
339.18768167,-114.75320000
339.28081393,-112.62730000
339.37394619,-106.78740000
339.46707845,-107.45750000
339.56021070,-115.05620000
339.65334296,-115.06770000
339.74647522,-139.17630000
339.83960748,-111.18080000
339.93273973,-106.87480000
340.02587199,-105.57600000
340.11900425,-108.17110000
340.21213651,-108.45880000
340.30526876,-109.70020000
340.39840102,-106.80100000
340.49153328,-107.90690000
340.58466554,-102.66250000
340.67779779,-108.78650000
340.77093005,-106.10490000
340.86406231,-108.77240000
340.95719457,-115.41490000
341.05032682,-111.96230000
341.14345908,-113.03600000
341.23659134,-105.21700000
341.32972360,-103.45650000
341.42285585,-108.01830000
341.51598811,-110.43680000
341.60912037,-111.18070000
341.70225263,-118.23080000
341.79538488,-121.54010000
341.88851714,-113.92590000
341.98164940,-107.62430000
342.07478166,-108.36230000
342.16791391,-112.29670000
342.26104617,-106.10160000
342.35417843,-108.31460000
342.44731069,-116.23180000
342.54044294,-110.52780000
342.63357520,-103.72570000
342.72670746,-111.56380000
342.81983972,-109.90330000
342.91297197,-109.36540000
343.00610423,-109.24280000
343.09923649,-105.54750000
343.19236875,-105.56360000
343.28550100,-105.24640000
343.37863326,-105.68920000
343.47176552,-108.21500000
343.56489778,-112.40330000
343.65803003,-112.02560000
343.75116229,-107.35390000
343.84429455,-112.01120000
343.93742681,-107.95390000
344.03055906,-100.34620000
344.12369132,-100.78980000
344.21682358,-103.99680000
344.30995584,-110.83770000
344.40308809,-103.91280000
344.49622035,-103.38870000
344.58935261,-105.67020000
344.68248487,-106.64730000
344.77561712,-109.52920000
344.86874938,-121.41610000
344.96188164,-114.36050000
345.05501390,-116.66290000
345.14814615,-113.27940000
345.24127841,-111.04850000
345.33441067,-111.09780000
345.42754292,-112.61530000
345.52067518,-112.15100000
345.61380744,-109.98400000
345.70693970,-105.24070000
345.80007195,-108.18170000
345.89320421,-109.30200000
345.98633647,-115.43720000
346.07946873,-107.27180000
346.17260098,-105.68610000
346.26573324,-108.75030000
346.35886550,-111.50850000
346.45199776,-108.29970000
346.54513001,-106.31480000
346.63826227,-110.10630000
346.73139453,-108.21850000
346.82452679,-112.32890000
346.91765904,-110.51630000
347.01079130,-108.66020000
347.10392356,-113.62210000
347.19705582,-101.79950000
347.29018807,-104.26500000
347.38332033,-110.88530000
347.47645259,-106.41660000
347.56958485,-107.61270000
347.66271710,-110.79880000
347.75584936,-106.42960000
347.84898162,-108.30340000
347.94211388,-108.20190000
348.03524613,-108.37710000
348.12837839,-112.44150000
348.22151065,-116.95770000
348.31464291,-112.45500000
348.40777516,-113.45230000
348.50090742,-109.34980000
348.59403968,-103.25880000
348.68717194,-108.88950000
348.78030419,-106.74070000
348.87343645,-112.04390000
348.96656871,-109.25670000
349.05970097,-102.63600000
349.15283322,-101.89930000
349.24596548,-104.29150000
349.33909774,-108.17650000
349.43223000,-112.12360000
349.52536225,-114.14320000
349.61849451,-110.59020000
349.71162677,-107.42780000
349.80475903,-107.56890000
349.89789128,-126.36230000
349.99102354,-108.32960000
350.08415580,-108.26790000
350.17728806,-108.13610000
350.27042031,-107.80500000
350.36355257,-109.74730000
350.45668483,-113.66840000
350.54981709,-109.23390000
350.64294934,-104.29510000
350.73608160,-110.07900000
350.82921386,-112.17630000
350.92234612,-109.89560000
351.01547837,-110.27240000
351.10861063,-101.80150000
351.20174289,-104.73920000
351.29487514,-104.61940000
351.38800740,-105.03780000
351.48113966,-111.68430000
351.57427192,-106.25460000
351.66740417,-102.86930000
351.76053643,-105.48550000
351.85366869,-119.60660000
351.94680095,-107.82290000
352.03993320,-107.06840000
352.13306546,-121.62100000
352.22619772,-105.00410000
352.31932998,-105.84400000
352.41246223,-110.30090000
352.50559449,-111.72490000
352.59872675,-107.70850000
352.69185901,-116.55160000
352.78499126,-110.66160000
352.87812352,-104.95690000
352.97125578,-102.63110000
353.06438804,-109.10990000
353.15752029,-107.73350000
353.25065255,-107.07230000
353.34378481,-109.85270000
353.43691707,-111.45610000
353.53004932,-108.01370000
353.62318158,-106.63390000
353.71631384,-110.41200000
353.80944610,-106.37070000
353.90257835,-102.49910000
353.99571061,-104.26370000
354.08884287,-117.04770000
354.18197513,-105.22150000
354.27510738,-101.45940000
354.36823964,-102.95490000
354.46137190,-112.36550000
354.55450416,-121.63150000
354.64763641,-112.03670000
354.74076867,-106.81990000
354.83390093,-107.93680000
354.92703319,-105.99330000
355.02016544,-108.68700000
355.11329770,-108.29430000
355.20642996,-107.53390000
355.29956222,-111.00410000
355.39269447,-107.75800000
355.48582673,-108.48770000
355.57895899,-121.58240000
355.67209125,-114.72040000
355.76522350,-105.20770000
355.85835576,-102.52020000
355.95148802,-107.33630000
356.04462028,-112.48800000
356.13775253,-105.34180000
356.23088479,-109.59950000
356.32401705,-111.50350000
356.41714931,-105.50560000
356.51028156,-102.03260000
356.60341382,-103.75470000
356.69654608,-112.48780000
356.78967834,-109.04550000
356.88281059,-114.54460000
356.97594285,-109.23020000
357.06907511,-105.12730000
357.16220737,-106.42590000
357.25533962,-110.10290000
357.34847188,-107.99340000
357.44160414,-107.72680000
357.53473639,-105.05060000
357.62786865,-106.87600000
357.72100091,-108.93300000
357.81413317,-111.90550000
357.90726542,-113.74230000
358.00039768,-106.70610000
358.09352994,-110.66260000
358.18666220,-115.34880000
358.27979445,-113.72130000
358.37292671,-102.46290000
358.46605897,-100.95480000
358.55919123,-104.42500000
358.65232348,-110.62600000
358.74545574,-109.22300000
358.83858800,-105.52060000
358.93172026,-117.89490000
359.02485251,-110.13560000
359.11798477,-107.54500000
359.21111703,-111.44140000
359.30424929,-112.54790000
359.39738154,-108.11040000
359.49051380,-117.73980000
359.58364606,-110.29300000
359.67677832,-118.38120000
359.76991057,-120.65340000
359.86304283,-108.00860000
359.95617509,-106.69250000
360.04930735,-104.16830000
360.14243960,-104.30830000
360.23557186,-102.75840000
360.32870412,-103.37270000
360.42183638,-105.42880000
360.51496863,-114.27500000
360.60810089,-108.65210000
360.70123315,-105.57650000
360.79436541,-107.41170000
360.88749766,-109.51320000
360.98062992,-106.68930000
361.07376218,-103.99630000
361.16689444,-111.54860000
361.26002669,-113.05230000
361.35315895,-112.72740000
361.44629121,-110.52350000
361.53942347,-125.99530000
361.63255572,-107.99760000
361.72568798,-109.58350000
361.81882024,-103.61000000
361.91195250,-106.83950000
362.00508475,-109.60590000
362.09821701,-116.51750000
362.19134927,-105.34990000
362.28448153,-101.14700000
362.37761378,-108.24230000
362.47074604,-108.38450000
362.56387830,-106.16750000
362.65701056,-107.26880000
362.75014281,-113.64670000
362.84327507,-112.99730000
362.93640733,-106.22570000
363.02953959,-104.80080000
363.12267184,-105.76860000
363.21580410,-105.01480000
363.30893636,-104.27410000
363.40206861,-111.55790000
363.49520087,-110.76330000
363.58833313,-119.17550000
363.68146539,-105.59750000
363.77459764,-100.61250000
363.86772990,-104.55220000
363.96086216,-111.91700000
364.05399442,-111.04400000
364.14712667,-108.19090000
364.24025893,-106.15570000
364.33339119,-102.18110000
364.42652345,-107.66900000
364.51965570,-105.58390000
364.61278796,-101.94290000
364.70592022,-106.47050000
364.79905248,-113.76650000
364.89218473,-108.27950000
364.98531699,-111.57980000
365.07844925,-104.73620000
365.17158151,-108.08380000
365.26471376,-117.11150000
365.35784602,-111.38700000
365.45097828,-110.86680000
365.54411054,-108.15620000
365.63724279,-105.68180000
365.73037505,-108.11510000
365.82350731,-114.69670000
365.91663957,-117.57170000
366.00977182,-106.23760000
366.10290408,-105.41330000
366.19603634,-106.62050000
366.28916860,-108.50890000
366.38230085,-115.78020000
366.47543311,-105.51700000
366.56856537,-104.71140000
366.66169763,-106.97660000
366.75482988,-101.41840000
366.84796214,-105.26720000
366.94109440,-102.14380000
367.03422666,-101.17830000
367.12735891,-104.35750000
367.22049117,-109.16060000
367.31362343,-124.65690000
367.40675569,-120.19740000
367.49988794,-110.41860000
367.59302020,-118.85470000
367.68615246,-116.44850000
367.77928472,-117.14720000
367.87241697,-111.34480000
367.96554923,-117.05080000
368.05868149,-111.46970000
368.15181375,-106.86780000
368.24494600,-105.44510000
368.33807826,-104.41670000
368.43121052,-109.19280000
368.52434278,-108.29130000
368.61747503,-109.41010000
368.71060729,-109.73050000
368.80373955,-109.74590000
368.89687181,-108.73710000
368.99000406,-106.59710000
369.08313632,-109.94610000
369.17626858,-115.96970000
369.26940084,-112.08050000
369.36253309,-107.97120000
369.45566535,-105.86870000
369.54879761,-105.25020000
369.64192986,-107.47070000
369.73506212,-118.89390000
369.82819438,-110.04690000
369.92132664,-103.51950000
370.01445889,-106.25770000
370.10759115,-113.14760000
370.20072341,-113.08490000
370.29385567,-126.11770000
370.38698792,-110.12190000
370.48012018,-104.94240000
370.57325244,-108.43110000
370.66638470,-130.38330000
370.75951695,-114.29150000
370.85264921,-107.92920000
370.94578147,-108.68950000
371.03891373,-112.57810000
371.13204598,-110.50550000
371.22517824,-110.87960000
371.31831050,-111.52400000
371.41144276,-110.94840000
371.50457501,-106.53760000
371.59770727,-111.60810000
371.69083953,-114.15530000
371.78397179,-107.34410000
371.87710404,-109.52670000
371.97023630,-113.25820000
372.06336856,-112.17670000
372.15650082,-120.16630000
372.24963307,-108.86050000
372.34276533,-105.68220000
372.43589759,-110.42210000
372.52902985,-118.29530000
372.62216210,-122.15270000
372.71529436,-106.83920000
372.80842662,-109.89660000
372.90155888,-109.39500000
372.99469113,-114.05490000
373.08782339,-113.10170000
373.18095565,-111.87170000
373.27408791,-110.32200000
373.36722016,-113.78880000
373.46035242,-122.51000000
373.55348468,-114.33830000
373.64661694,-107.66660000
373.73974919,-104.18130000
373.83288145,-102.77060000
373.92601371,-107.98640000
374.01914597,-114.87550000
374.11227822,-117.88300000
374.20541048,-109.31220000
374.29854274,-109.74810000
374.39167500,-116.55440000
374.48480725,-113.33920000
374.57793951,-105.43220000
374.67107177,-106.57920000
374.76420403,-117.20170000
374.85733628,-112.82430000
374.95046854,-111.29510000
375.04360080,-104.41090000
375.13673306,-104.65720000
375.22986531,-104.39640000
375.32299757,-105.03510000
375.41612983,-109.92420000
375.50926208,-107.94620000
375.60239434,-103.06560000
375.69552660,-104.25080000
375.78865886,-105.76460000
375.88179111,-104.46650000
375.97492337,-107.50330000
376.06805563,-118.60570000
376.16118789,-105.94760000
376.25432014,-104.92030000
376.34745240,-113.02640000
376.44058466,-124.42640000
376.53371692,-105.87380000
376.62684917,-104.24690000
376.71998143,-111.38000000
376.81311369,-108.96710000
376.90624595,-103.74410000
376.99937820,-107.07470000
377.09251046,-119.82880000
377.18564272,-107.63690000
377.27877498,-106.08520000
377.37190723,-109.36190000
377.46503949,-119.58730000
377.55817175,-109.24060000
377.65130401,-113.15480000
377.74443626,-114.54650000
377.83756852,-112.28410000
377.93070078,-112.94510000
378.02383304,-111.74180000
378.11696529,-109.99600000
378.21009755,-113.20620000
378.30322981,-112.04390000
378.39636207,-108.00080000
378.48949432,-108.57170000
378.58262658,-118.30400000
378.67575884,-112.11210000
378.76889110,-104.64570000
378.86202335,-104.89830000
378.95515561,-105.37920000
379.04828787,-101.95380000
379.14142013,-103.31050000
379.23455238,-108.18520000
379.32768464,-107.06250000
379.42081690,-108.20430000
379.51394916,-128.05980000
379.60708141,-122.10320000
379.70021367,-110.26670000
379.79334593,-123.86910000
379.88647819,-109.62280000
379.97961044,-112.87440000
380.07274270,-118.75270000
380.16587496,-114.74250000
380.25900722,-119.55930000
380.35213947,-109.56680000
380.44527173,-105.74810000
380.53840399,-108.93890000
380.63153625,-109.92940000
380.72466850,-103.19950000
380.81780076,-104.23960000
380.91093302,-103.59240000
381.00406528,-108.73460000
381.09719753,-120.72990000
381.19032979,-111.05090000
381.28346205,-107.34090000
381.37659431,-112.75690000
